params,rez_1,rez_0,proc
"(0, 1, 4, 6, 8, 9)",0,2,1.0
"(0, 1, 4, 7, 8, 9)",0,1,1.0
"(0, 1, 5, 6, 7, 8)",0,1,1.0
"(0, 1, 5, 6, 7, 9)",0,2,1.0
"(0, 1, 5, 6, 8, 9)",0,1,1.0
"(0, 1, 5, 7, 8, 9)",1,1,0.5
"(0, 1, 6, 7, 8, 9)",0,2,1.0
"(0, 2, 3, 4, 5, 7)",1,3,0.75
"(0, 2, 3, 4, 5, 9)",2,4,0.6666666666666666
"(0, 2, 3, 4, 7, 9)",1,4,0.8
"(0, 2, 3, 5, 7, 9)",1,4,0.8
"(0, 2, 4, 5, 6, 7)",0,2,1.0
"(0, 2, 4, 5, 6, 8)",0,2,1.0
"(0, 2, 4, 5, 6, 9)",0,2,1.0
"(0, 2, 4, 5, 7, 8)",0,3,1.0
"(0, 2, 4, 5, 7, 9)",2,4,0.6666666666666666
"(0, 2, 4, 5, 8, 9)",0,5,1.0
"(0, 2, 4, 6, 7, 8)",0,2,1.0
"(0, 2, 4, 6, 7, 9)",0,3,1.0
"(0, 2, 4, 6, 8, 9)",0,2,1.0
"(0, 2, 4, 7, 8, 9)",0,3,1.0
"(0, 2, 5, 6, 7, 8)",0,2,1.0
"(0, 2, 5, 6, 7, 9)",1,2,0.6666666666666666
"(0, 2, 5, 6, 8, 9)",0,3,1.0
"(0, 2, 5, 7, 8, 9)",0,3,1.0
"(0, 2, 6, 7, 8, 9)",0,3,1.0
"(0, 3, 4, 5, 7, 9)",2,4,0.6666666666666666
"(0, 4, 5, 6, 7, 8)",0,2,1.0
"(0, 4, 5, 6, 7, 9)",0,2,1.0
"(0, 4, 5, 6, 8, 9)",0,2,1.0
"(0, 4, 5, 7, 8, 9)",1,4,0.8
"(0, 4, 6, 7, 8, 9)",0,2,1.0
"(0, 5, 6, 7, 8, 9)",1,2,0.6666666666666666
"(1, 2, 3, 4, 5, 7)",0,1,1.0
"(1, 2, 3, 4, 5, 9)",0,1,1.0
"(1, 2, 3, 4, 7, 9)",0,1,1.0
"(1, 2, 3, 5, 7, 9)",0,1,1.0
"(1, 2, 4, 5, 6, 7)",0,1,1.0
"(1, 2, 4, 5, 6, 8)",0,1,1.0
"(1, 2, 4, 5, 6, 9)",0,1,1.0
"(1, 2, 4, 5, 7, 8)",0,1,1.0
"(1, 2, 4, 5, 7, 9)",1,1,0.5
"(1, 2, 4, 5, 8, 9)",0,2,1.0
"(1, 2, 4, 6, 7, 8)",0,1,1.0
"(1, 2, 4, 6, 7, 9)",0,2,1.0
"(1, 2, 4, 6, 8, 9)",0,2,1.0
"(1, 2, 4, 7, 8, 9)",0,1,1.0
"(1, 2, 5, 6, 7, 8)",0,1,1.0
"(1, 2, 5, 6, 7, 9)",0,1,1.0
"(1, 2, 5, 6, 8, 9)",0,2,1.0
"(1, 2, 5, 7, 8, 9)",1,1,0.5
"(1, 2, 6, 7, 8, 9)",1,2,0.6666666666666666
"(1, 3, 4, 5, 7, 9)",0,1,1.0
"(1, 4, 5, 6, 7, 8)",0,1,1.0
"(1, 4, 5, 6, 7, 9)",0,1,1.0
"(1, 4, 5, 6, 7, 10)",0,1,1.0
"(1, 4, 5, 6, 8, 9)",0,1,1.0
"(1, 4, 5, 6, 8, 10)",1,1,0.5
"(1, 4, 5, 6, 9, 10)",0,1,1.0
"(1, 4, 5, 7, 8, 9)",1,1,0.5
"(1, 4, 5, 7, 8, 10)",1,1,0.5
"(1, 4, 5, 7, 9, 10)",1,1,0.5
"(1, 4, 5, 8, 9, 10)",0,1,1.0
"(1, 4, 6, 7, 8, 9)",0,1,1.0
"(1, 4, 6, 7, 8, 10)",0,1,1.0
"(1, 4, 6, 7, 9, 10)",0,2,1.0
"(1, 4, 6, 8, 9, 10)",0,3,1.0
"(1, 4, 7, 8, 9, 10)",0,1,1.0
"(1, 5, 6, 7, 8, 9)",0,1,1.0
"(1, 5, 6, 7, 8, 10)",0,1,1.0
"(1, 5, 6, 7, 9, 10)",0,1,1.0
"(1, 5, 6, 8, 9, 10)",0,2,1.0
"(1, 5, 7, 8, 9, 10)",1,1,0.5
"(1, 6, 7, 8, 9, 10)",0,2,1.0
"(2, 3, 4, 5, 7, 9)",1,3,0.75
"(2, 4, 5, 6, 7, 8)",0,3,1.0
"(2, 4, 5, 6, 7, 9)",0,3,1.0
"(2, 4, 5, 6, 8, 9)",0,3,1.0
"(2, 4, 5, 7, 8, 9)",1,5,0.8333333333333334
"(2, 4, 6, 7, 8, 9)",0,3,1.0
"(2, 5, 6, 7, 8, 9)",0,3,1.0
"(4, 5, 6, 7, 8, 9)",0,4,1.0
"(4, 5, 6, 7, 8, 10)",0,4,1.0
"(4, 5, 6, 7, 9, 10)",0,5,1.0
"(4, 5, 6, 8, 9, 10)",0,4,1.0
"(4, 5, 7, 8, 9, 10)",0,5,1.0
"(4, 5, 7, 8, 9, 11)",0,3,1.0
"(4, 5, 7, 8, 10, 11)",1,2,0.6666666666666666
"(4, 5, 7, 9, 10, 11)",0,2,1.0
"(4, 5, 8, 9, 10, 11)",0,3,1.0
"(4, 6, 7, 8, 9, 10)",0,4,1.0
"(4, 7, 8, 9, 10, 11)",0,2,1.0
"(5, 6, 7, 8, 9, 10)",0,4,1.0
"(5, 7, 8, 9, 10, 11)",1,3,0.75
"(0, 1, 2, 3, 4, 5, 7)",0,1,1.0
"(0, 1, 2, 3, 4, 5, 9)",0,1,1.0
"(0, 1, 2, 3, 4, 7, 9)",0,1,1.0
"(0, 1, 2, 3, 5, 7, 9)",0,1,1.0
"(0, 1, 2, 4, 5, 6, 7)",0,1,1.0
"(0, 1, 2, 4, 5, 6, 8)",0,1,1.0
"(0, 1, 2, 4, 5, 6, 9)",0,1,1.0
"(0, 1, 2, 4, 5, 7, 8)",0,1,1.0
"(0, 1, 2, 4, 5, 7, 9)",1,1,0.5
"(0, 1, 2, 4, 5, 8, 9)",0,1,1.0
"(0, 1, 2, 4, 6, 7, 8)",0,1,1.0
"(0, 1, 2, 4, 6, 7, 9)",0,2,1.0
"(0, 1, 2, 4, 6, 8, 9)",0,1,1.0
"(0, 1, 2, 4, 7, 8, 9)",0,1,1.0
"(0, 1, 2, 5, 6, 7, 8)",0,1,1.0
"(0, 1, 2, 5, 6, 7, 9)",0,1,1.0
"(0, 1, 2, 5, 6, 8, 9)",0,1,1.0
"(0, 1, 2, 5, 7, 8, 9)",0,1,1.0
"(0, 1, 2, 6, 7, 8, 9)",0,2,1.0
"(0, 1, 3, 4, 5, 7, 9)",0,1,1.0
"(0, 1, 4, 5, 6, 7, 8)",0,1,1.0
"(0, 1, 4, 5, 6, 7, 9)",0,1,1.0
"(0, 1, 4, 5, 6, 8, 9)",0,1,1.0
"(0, 1, 4, 5, 7, 8, 9)",0,1,1.0
"(0, 1, 4, 6, 7, 8, 9)",0,1,1.0
"(0, 1, 5, 6, 7, 8, 9)",0,1,1.0
"(0, 2, 3, 4, 5, 7, 9)",1,3,0.75
"(0, 2, 4, 5, 6, 7, 8)",0,2,1.0
"(0, 2, 4, 5, 6, 7, 9)",0,2,1.0
"(0, 2, 4, 5, 6, 8, 9)",0,2,1.0
"(0, 2, 4, 5, 7, 8, 9)",0,3,1.0
"(0, 2, 4, 6, 7, 8, 9)",0,2,1.0
"(0, 2, 5, 6, 7, 8, 9)",0,2,1.0
"(0, 4, 5, 6, 7, 8, 9)",0,2,1.0
"(1, 2, 3, 4, 5, 7, 9)",0,1,1.0
"(1, 2, 4, 5, 6, 7, 8)",0,1,1.0
"(1, 2, 4, 5, 6, 7, 9)",0,1,1.0
"(1, 2, 4, 5, 6, 8, 9)",0,1,1.0
"(1, 2, 4, 5, 7, 8, 9)",0,1,1.0
"(1, 2, 4, 6, 7, 8, 9)",0,1,1.0
"(1, 2, 5, 6, 7, 8, 9)",0,1,1.0
"(1, 4, 5, 6, 7, 8, 9)",0,1,1.0
"(1, 4, 5, 6, 7, 8, 10)",0,1,1.0
"(1, 4, 5, 6, 7, 9, 10)",0,1,1.0
"(1, 4, 5, 6, 8, 9, 10)",0,1,1.0
"(1, 4, 5, 7, 8, 9, 10)",0,1,1.0
"(1, 4, 6, 7, 8, 9, 10)",0,1,1.0
"(1, 5, 6, 7, 8, 9, 10)",0,1,1.0
"(2, 4, 5, 6, 7, 8, 9)",0,3,1.0
"(4, 5, 6, 7, 8, 9, 10)",0,4,1.0
"(4, 5, 7, 8, 9, 10, 11)",0,2,1.0
"(0, 1, 2, 3, 4, 5, 7, 9)",0,1,1.0
"(0, 1, 2, 4, 5, 6, 7, 8)",0,1,1.0
"(0, 1, 2, 4, 5, 6, 7, 9)",0,1,1.0
"(0, 1, 2, 4, 5, 6, 8, 9)",0,1,1.0
"(0, 1, 2, 4, 5, 7, 8, 9)",0,1,1.0
"(0, 1, 2, 4, 6, 7, 8, 9)",0,1,1.0
"(0, 1, 2, 5, 6, 7, 8, 9)",0,1,1.0
"(0, 1, 4, 5, 6, 7, 8, 9)",0,1,1.0
"(0, 2, 4, 5, 6, 7, 8, 9)",0,2,1.0
"(1, 2, 4, 5, 6, 7, 8, 9)",0,1,1.0
"(1, 4, 5, 6, 7, 8, 9, 10)",0,1,1.0
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0,1,1.0
"(0, 8, 9, 12)",7,8,0.5333333333333333
"(6, 7, 10, 13)",4,8,0.6666666666666666
"(6, 9, 10, 13)",4,13,0.7647058823529411
"(6, 7, 9, 10, 13)",4,6,0.6
"(3, 6, 9)",17,21,0.5526315789473685
"(3, 6, 9, 12)",4,6,0.6
"(3, 6, 9, 13)",4,8,0.6666666666666666
"(3, 6, 12, 13)",4,3,0.42857142857142855
"(6, 9, 12, 13)",7,10,0.5882352941176471
"(3, 6, 9, 12, 13)",1,2,0.6666666666666666
"(0, 1, 6, 15)",6,8,0.5714285714285714
"(0, 4, 6, 15)",2,6,0.75
"(0, 6, 7, 15)",2,6,0.75
"(1, 2, 6, 15)",6,5,0.45454545454545453
"(1, 4, 8, 15)",8,12,0.6
"(2, 4, 6, 15)",3,7,0.7
"(4, 6, 9, 13)",7,12,0.631578947368421
"(0, 1, 4, 6, 15)",0,3,1.0
"(0, 1, 6, 7, 15)",2,3,0.6
"(0, 4, 6, 7, 15)",0,1,1.0
"(1, 2, 4, 6, 15)",2,4,0.6666666666666666
"(0, 1, 4, 6, 7, 15)",0,1,1.0
"(0, 4, 6, 10)",3,5,0.625
"(0, 4, 6, 12)",8,9,0.5294117647058824
"(0, 4, 7, 12)",5,11,0.6875
"(0, 6, 7, 10)",2,3,0.6
"(0, 6, 9, 12)",8,4,0.3333333333333333
"(0, 7, 9, 10)",5,16,0.7619047619047619
"(0, 7, 10, 12)",7,15,0.6818181818181818
"(4, 6, 9, 12)",14,18,0.5625
"(6, 7, 9, 12)",9,10,0.5263157894736842
"(6, 7, 10, 12)",5,9,0.6428571428571429
"(0, 4, 6, 7, 10)",1,2,0.6666666666666666
"(0, 4, 6, 7, 12)",1,3,0.75
"(0, 4, 6, 9, 10)",1,3,0.75
"(0, 4, 6, 9, 12)",4,3,0.42857142857142855
"(0, 4, 6, 10, 12)",2,2,0.5
"(0, 4, 7, 9, 10)",2,5,0.7142857142857143
"(0, 4, 7, 9, 12)",4,8,0.6666666666666666
"(0, 4, 7, 10, 12)",2,5,0.7142857142857143
"(0, 6, 7, 9, 10)",0,3,1.0
"(0, 6, 7, 9, 12)",1,3,0.75
"(0, 6, 7, 10, 12)",1,3,0.75
"(0, 6, 9, 10, 12)",1,3,0.75
"(0, 7, 9, 10, 12)",3,13,0.8125
"(4, 6, 7, 9, 12)",1,3,0.75
"(4, 6, 7, 10, 12)",2,2,0.5
"(4, 6, 9, 10, 12)",4,3,0.42857142857142855
"(6, 7, 9, 10, 12)",4,4,0.5
"(0, 4, 6, 7, 9, 10)",0,2,1.0
"(0, 4, 6, 7, 9, 12)",0,2,1.0
"(0, 4, 6, 7, 10, 12)",1,2,0.6666666666666666
"(0, 4, 6, 9, 10, 12)",1,2,0.6666666666666666
"(0, 4, 7, 9, 10, 12)",1,4,0.8
"(0, 6, 7, 9, 10, 12)",0,3,1.0
"(4, 6, 7, 9, 10, 12)",1,2,0.6666666666666666
"(0, 4, 6, 7, 9, 10, 12)",0,2,1.0
"(0, 3, 4, 12)",8,7,0.4666666666666667
"(0, 4, 5, 15)",4,3,0.42857142857142855
"(0, 5, 13, 15)",4,1,0.2
"(3, 4, 9, 12)",5,9,0.6428571428571429
"(3, 4, 12, 15)",4,6,0.6
"(3, 10, 12, 15)",5,6,0.5454545454545454
"(0, 3, 4, 9, 12)",3,5,0.625
"(0, 3, 4, 12, 13)",2,1,0.3333333333333333
"(0, 4, 5, 13, 15)",2,0,0.0
"(0, 4, 9, 12, 13)",4,4,0.5
"(3, 4, 9, 12, 13)",2,1,0.3333333333333333
"(3, 4, 10, 12, 15)",2,2,0.5
"(0, 3, 4, 9, 12, 13)",2,1,0.3333333333333333
"(1, 7, 9, 13)",8,8,0.5
"(1, 7, 9, 15)",3,7,0.7
"(1, 7, 9, 13, 15)",1,1,0.5
"(0, 4, 6, 13)",4,5,0.5555555555555556
"(0, 6, 9, 13)",3,2,0.4
"(0, 6, 12, 13)",4,3,0.42857142857142855
"(1, 4, 11, 15)",6,5,0.45454545454545453
"(2, 6, 12, 15)",6,1,0.14285714285714285
"(0, 1, 4, 5, 15)",2,0,0.0
"(0, 1, 4, 13, 15)",1,0,0.0
"(0, 1, 5, 13, 15)",1,0,0.0
"(0, 4, 6, 9, 13)",3,2,0.4
"(0, 4, 6, 12, 13)",3,1,0.25
"(0, 6, 9, 12, 13)",3,1,0.25
"(1, 2, 6, 12, 15)",4,0,0.0
"(2, 4, 6, 12, 15)",1,0,0.0
"(4, 6, 9, 12, 13)",6,5,0.45454545454545453
"(0, 1, 4, 5, 13, 15)",1,0,0.0
"(0, 4, 6, 9, 12, 13)",3,1,0.25
"(1, 2, 4, 6, 12, 15)",1,0,0.0
"(1, 5, 6, 13)",5,4,0.4444444444444444
"(1, 6, 13, 15)",3,9,0.75
"(1, 10, 13, 15)",1,8,0.8888888888888888
"(4, 6, 10, 13)",4,9,0.6923076923076923
"(5, 6, 10, 13)",4,4,0.5
"(6, 10, 13, 15)",0,8,1.0
"(1, 4, 5, 6, 13)",2,1,0.3333333333333333
"(1, 4, 6, 10, 13)",2,3,0.6
"(1, 4, 6, 10, 15)",1,3,0.75
"(1, 4, 6, 13, 15)",1,2,0.6666666666666666
"(1, 4, 10, 13, 15)",0,2,1.0
"(1, 5, 6, 10, 13)",2,2,0.5
"(1, 5, 6, 10, 15)",0,1,1.0
"(1, 5, 6, 13, 15)",0,1,1.0
"(1, 5, 10, 13, 15)",1,1,0.5
"(1, 6, 10, 13, 15)",0,5,1.0
"(4, 5, 6, 10, 13)",2,3,0.6
"(4, 6, 10, 13, 15)",0,2,1.0
"(5, 6, 10, 13, 15)",0,1,1.0
"(1, 4, 5, 6, 10, 13)",1,1,0.5
"(1, 4, 5, 6, 10, 15)",0,1,1.0
"(1, 4, 5, 6, 13, 15)",0,1,1.0
"(1, 4, 5, 10, 13, 15)",0,1,1.0
"(1, 4, 6, 10, 13, 15)",0,1,1.0
"(1, 5, 6, 10, 13, 15)",0,1,1.0
"(4, 5, 6, 10, 13, 15)",0,1,1.0
"(1, 4, 5, 6, 10, 13, 15)",0,1,1.0
"(1, 8, 14, 15)",7,9,0.5625
"(2, 8, 11)",14,25,0.6410256410256411
"(1, 2, 8, 11)",7,10,0.5882352941176471
"(0, 1, 3, 13)",7,8,0.5333333333333333
"(1, 3, 13, 15)",5,6,0.5454545454545454
"(3, 6, 12, 14)",8,4,0.3333333333333333
"(0, 1, 3, 13, 15)",1,1,0.5
"(0, 2, 6, 12)",4,7,0.6363636363636364
"(0, 4, 6, 14)",2,5,0.7142857142857143
"(0, 6, 8, 14)",5,5,0.5
"(0, 6, 12, 14)",5,5,0.5
"(1, 2, 12, 14)",9,8,0.47058823529411764
"(1, 3, 4, 15)",3,6,0.6666666666666666
"(1, 3, 7, 15)",4,6,0.6
"(1, 4, 6, 14)",4,9,0.6923076923076923
"(1, 4, 8, 12)",11,12,0.5217391304347826
"(1, 6, 8, 14)",8,12,0.6
"(1, 7, 10, 12)",4,9,0.6923076923076923
"(1, 8, 12, 14)",7,9,0.5625
"(2, 6, 8, 12)",5,9,0.6428571428571429
"(4, 6, 8, 12)",8,13,0.6190476190476191
"(4, 6, 12, 14)",6,6,0.5
"(6, 8, 12, 14)",9,7,0.4375
"(0, 1, 2, 6, 12)",2,3,0.6
"(0, 1, 2, 8, 12)",3,2,0.4
"(0, 1, 2, 12, 14)",4,1,0.2
"(0, 1, 4, 6, 12)",2,4,0.6666666666666666
"(0, 1, 4, 6, 14)",2,2,0.5
"(0, 1, 4, 8, 12)",4,5,0.5555555555555556
"(0, 1, 4, 12, 14)",3,2,0.4
"(0, 1, 6, 8, 12)",2,3,0.6
"(0, 1, 6, 8, 14)",1,3,0.75
"(0, 1, 6, 12, 14)",2,2,0.5
"(0, 1, 8, 12, 14)",4,3,0.42857142857142855
"(0, 2, 4, 6, 12)",1,4,0.8
"(0, 2, 4, 6, 14)",1,2,0.6666666666666666
"(0, 2, 4, 8, 12)",3,2,0.4
"(0, 2, 6, 8, 12)",1,3,0.75
"(0, 2, 6, 8, 14)",2,2,0.5
"(0, 2, 6, 12, 14)",3,3,0.5
"(0, 4, 6, 8, 12)",1,4,0.8
"(0, 4, 6, 8, 14)",1,2,0.6666666666666666
"(0, 4, 6, 12, 14)",1,4,0.8
"(0, 4, 8, 12, 14)",2,3,0.6
"(0, 6, 8, 12, 14)",1,2,0.6666666666666666
"(1, 2, 4, 6, 14)",1,4,0.8
"(1, 2, 4, 8, 12)",5,3,0.375
"(1, 2, 4, 12, 14)",4,1,0.2
"(1, 2, 6, 8, 12)",2,4,0.6666666666666666
"(1, 2, 6, 8, 14)",3,3,0.5
"(1, 2, 6, 12, 14)",5,4,0.4444444444444444
"(1, 2, 8, 12, 14)",3,4,0.5714285714285714
"(1, 3, 4, 7, 15)",2,2,0.5
"(1, 4, 6, 8, 12)",2,5,0.7142857142857143
"(1, 4, 6, 8, 14)",2,5,0.7142857142857143
"(1, 4, 6, 12, 14)",2,2,0.5
"(1, 4, 8, 12, 14)",5,4,0.4444444444444444
"(1, 6, 7, 10, 12)",0,5,1.0
"(1, 6, 8, 12, 14)",4,4,0.5
"(2, 4, 6, 8, 12)",1,4,0.8
"(2, 4, 6, 12, 14)",2,3,0.6
"(2, 6, 8, 12, 14)",3,2,0.4
"(4, 6, 8, 12, 14)",4,4,0.5
"(0, 1, 2, 4, 6, 12)",1,3,0.75
"(0, 1, 2, 4, 6, 14)",1,1,0.5
"(0, 1, 2, 4, 8, 12)",3,2,0.4
"(0, 1, 2, 4, 12, 14)",2,1,0.3333333333333333
"(0, 1, 2, 6, 8, 12)",1,2,0.6666666666666666
"(0, 1, 2, 6, 8, 14)",1,1,0.5
"(0, 1, 2, 6, 12, 14)",2,1,0.3333333333333333
"(0, 1, 2, 8, 12, 14)",3,1,0.25
"(0, 1, 4, 6, 8, 12)",1,3,0.75
"(0, 1, 4, 6, 8, 14)",1,2,0.6666666666666666
"(0, 1, 4, 6, 12, 14)",1,2,0.6666666666666666
"(0, 1, 4, 8, 12, 14)",2,2,0.5
"(0, 1, 6, 8, 12, 14)",1,2,0.6666666666666666
"(0, 2, 4, 6, 8, 12)",1,2,0.6666666666666666
"(0, 2, 4, 6, 8, 14)",1,1,0.5
"(0, 2, 4, 6, 12, 14)",1,2,0.6666666666666666
"(0, 2, 4, 8, 12, 14)",2,1,0.3333333333333333
"(0, 2, 6, 8, 12, 14)",1,1,0.5
"(0, 4, 6, 8, 12, 14)",1,2,0.6666666666666666
"(1, 2, 4, 6, 8, 12)",1,2,0.6666666666666666
"(1, 2, 4, 6, 8, 14)",1,2,0.6666666666666666
"(1, 2, 4, 6, 12, 14)",1,1,0.5
"(1, 2, 4, 8, 12, 14)",3,1,0.25
"(1, 2, 6, 8, 12, 14)",2,2,0.5
"(1, 4, 6, 8, 12, 14)",2,2,0.5
"(2, 4, 6, 8, 12, 14)",1,2,0.6666666666666666
"(0, 1, 2, 4, 6, 8, 12)",1,2,0.6666666666666666
"(0, 1, 2, 4, 6, 8, 14)",1,1,0.5
"(0, 1, 2, 4, 6, 12, 14)",1,1,0.5
"(0, 1, 2, 4, 8, 12, 14)",2,1,0.3333333333333333
"(0, 1, 2, 6, 8, 12, 14)",1,1,0.5
"(0, 1, 4, 6, 8, 12, 14)",1,2,0.6666666666666666
"(0, 2, 4, 6, 8, 12, 14)",1,1,0.5
"(1, 2, 4, 6, 8, 12, 14)",1,1,0.5
"(0, 1, 2, 4, 6, 8, 12, 14)",1,1,0.5
"(2, 11, 15)",6,13,0.6842105263157895
"(3, 6, 11)",18,19,0.5135135135135135
"(0, 1, 7, 11)",5,6,0.5454545454545454
"(1, 2, 11, 14)",10,6,0.375
"(1, 2, 11, 15)",2,4,0.6666666666666666
"(1, 2, 14, 15)",3,4,0.5714285714285714
"(1, 3, 5, 6)",5,6,0.5454545454545454
"(1, 3, 6, 11)",8,7,0.4666666666666667
"(1, 3, 6, 15)",7,6,0.46153846153846156
"(1, 3, 11, 15)",5,7,0.5833333333333334
"(1, 4, 14, 15)",5,9,0.6428571428571429
"(1, 5, 11, 15)",4,9,0.6923076923076923
"(1, 6, 8, 15)",9,16,0.64
"(1, 6, 11, 14)",5,7,0.5833333333333334
"(1, 6, 11, 15)",6,8,0.5714285714285714
"(1, 6, 14, 15)",6,7,0.5384615384615384
"(1, 7, 11, 15)",5,3,0.375
"(1, 8, 10, 11)",6,16,0.7272727272727273
"(1, 8, 11, 14)",9,8,0.47058823529411764
"(1, 11, 14, 15)",7,4,0.36363636363636365
"(2, 4, 6, 11)",5,10,0.6666666666666666
"(2, 4, 8, 11)",6,12,0.6666666666666666
"(2, 4, 8, 15)",7,3,0.3
"(2, 4, 11, 14)",7,8,0.5333333333333333
"(2, 4, 11, 15)",1,8,0.8888888888888888
"(2, 6, 8, 11)",2,7,0.7777777777777778
"(2, 6, 8, 15)",3,5,0.625
"(2, 6, 11, 14)",9,10,0.5263157894736842
"(2, 6, 11, 15)",2,4,0.6666666666666666
"(2, 8, 11, 14)",4,9,0.6923076923076923
"(2, 8, 11, 15)",2,4,0.6666666666666666
"(2, 8, 14, 15)",6,3,0.3333333333333333
"(2, 11, 14, 15)",2,4,0.6666666666666666
"(3, 5, 6, 11)",5,7,0.5833333333333334
"(3, 5, 11, 15)",3,4,0.5714285714285714
"(3, 6, 7, 11)",5,4,0.4444444444444444
"(3, 6, 11, 15)",5,4,0.4444444444444444
"(4, 6, 8, 11)",7,9,0.5625
"(4, 6, 8, 15)",5,12,0.7058823529411765
"(4, 6, 11, 14)",7,8,0.5333333333333333
"(4, 6, 11, 15)",8,12,0.6
"(4, 6, 14, 15)",6,7,0.5384615384615384
"(4, 8, 11, 14)",8,8,0.5
"(4, 8, 11, 15)",6,13,0.6842105263157895
"(4, 8, 14, 15)",8,8,0.5
"(5, 6, 7, 11)",4,9,0.6923076923076923
"(5, 6, 11, 15)",2,5,0.7142857142857143
"(5, 7, 11, 15)",4,7,0.6363636363636364
"(6, 8, 11, 14)",7,7,0.5
"(6, 8, 14, 15)",8,9,0.5294117647058824
"(6, 11, 14, 15)",6,3,0.3333333333333333
"(1, 2, 4, 6, 11)",1,3,0.75
"(1, 2, 4, 8, 11)",2,4,0.6666666666666666
"(1, 2, 4, 8, 15)",2,3,0.6
"(1, 2, 4, 11, 14)",1,1,0.5
"(1, 2, 4, 11, 15)",0,2,1.0
"(1, 2, 4, 14, 15)",2,1,0.3333333333333333
"(1, 2, 6, 8, 11)",0,3,1.0
"(1, 2, 6, 8, 15)",2,4,0.6666666666666666
"(1, 2, 6, 11, 14)",3,3,0.5
"(1, 2, 6, 11, 15)",1,2,0.6666666666666666
"(1, 2, 6, 14, 15)",2,1,0.3333333333333333
"(1, 2, 8, 11, 14)",2,3,0.6
"(1, 2, 8, 11, 15)",1,3,0.75
"(1, 2, 8, 14, 15)",2,3,0.6
"(1, 2, 11, 14, 15)",2,1,0.3333333333333333
"(1, 3, 5, 6, 7)",1,1,0.5
"(1, 3, 5, 6, 11)",2,3,0.6
"(1, 3, 5, 6, 15)",2,2,0.5
"(1, 3, 5, 7, 15)",1,1,0.5
"(1, 3, 5, 11, 15)",1,2,0.6666666666666666
"(1, 3, 6, 7, 11)",1,1,0.5
"(1, 3, 6, 7, 15)",1,3,0.75
"(1, 3, 6, 11, 15)",2,2,0.5
"(1, 3, 7, 11, 15)",3,1,0.25
"(1, 4, 6, 8, 11)",3,5,0.625
"(1, 4, 6, 8, 15)",3,7,0.7
"(1, 4, 6, 11, 14)",1,1,0.5
"(1, 4, 6, 11, 15)",2,4,0.6666666666666666
"(1, 4, 6, 14, 15)",2,4,0.6666666666666666
"(1, 4, 8, 10, 11)",1,5,0.8333333333333334
"(1, 4, 8, 11, 14)",3,2,0.4
"(1, 4, 8, 11, 15)",3,4,0.5714285714285714
"(1, 4, 8, 14, 15)",4,3,0.42857142857142855
"(1, 4, 11, 14, 15)",3,1,0.25
"(1, 5, 6, 7, 11)",1,3,0.75
"(1, 5, 6, 11, 15)",1,2,0.6666666666666666
"(1, 5, 7, 11, 15)",2,3,0.6
"(1, 6, 7, 11, 15)",2,1,0.3333333333333333
"(1, 6, 8, 11, 14)",1,1,0.5
"(1, 6, 8, 11, 15)",2,7,0.7777777777777778
"(1, 6, 8, 14, 15)",4,4,0.5
"(1, 6, 11, 14, 15)",2,1,0.3333333333333333
"(1, 8, 11, 14, 15)",4,2,0.3333333333333333
"(2, 4, 6, 8, 11)",1,4,0.8
"(2, 4, 6, 8, 15)",2,3,0.6
"(2, 4, 6, 11, 14)",2,5,0.7142857142857143
"(2, 4, 6, 11, 15)",0,4,1.0
"(2, 4, 6, 14, 15)",2,1,0.3333333333333333
"(2, 4, 8, 11, 14)",2,2,0.5
"(2, 4, 8, 11, 15)",1,2,0.6666666666666666
"(2, 4, 8, 14, 15)",6,1,0.14285714285714285
"(2, 4, 11, 14, 15)",0,2,1.0
"(2, 6, 8, 11, 14)",1,4,0.8
"(2, 6, 8, 11, 15)",0,2,1.0
"(2, 6, 8, 14, 15)",3,1,0.25
"(2, 6, 11, 14, 15)",0,1,1.0
"(2, 8, 11, 14, 15)",1,1,0.5
"(3, 5, 6, 7, 11)",1,2,0.6666666666666666
"(3, 5, 6, 11, 15)",1,1,0.5
"(3, 5, 7, 11, 15)",2,1,0.3333333333333333
"(3, 6, 7, 11, 15)",1,1,0.5
"(4, 6, 8, 11, 14)",3,3,0.5
"(4, 6, 8, 11, 15)",3,7,0.7
"(4, 6, 8, 14, 15)",4,5,0.5555555555555556
"(4, 6, 11, 14, 15)",3,3,0.5
"(4, 8, 11, 14, 15)",2,3,0.6
"(5, 6, 7, 11, 15)",2,1,0.3333333333333333
"(6, 8, 11, 14, 15)",3,2,0.4
"(1, 2, 4, 6, 8, 11)",0,3,1.0
"(1, 2, 4, 6, 8, 15)",1,3,0.75
"(1, 2, 4, 6, 11, 14)",0,1,1.0
"(1, 2, 4, 6, 11, 15)",0,2,1.0
"(1, 2, 4, 6, 14, 15)",1,1,0.5
"(1, 2, 4, 8, 11, 14)",0,1,1.0
"(1, 2, 4, 8, 11, 15)",0,2,1.0
"(1, 2, 4, 8, 14, 15)",2,1,0.3333333333333333
"(1, 2, 4, 11, 14, 15)",0,1,1.0
"(1, 2, 6, 8, 11, 14)",0,1,1.0
"(1, 2, 6, 8, 11, 15)",0,2,1.0
"(1, 2, 6, 8, 14, 15)",2,1,0.3333333333333333
