params,rez_1,rez_0,proc
"(2, 3, 5, 6, 9)",0,1,1.0
"(2, 3, 5, 6, 13)",0,1,1.0
"(2, 3, 5, 9, 13)",0,1,1.0
"(2, 3, 6, 9, 13)",0,2,1.0
"(2, 5, 6, 9, 13)",0,2,1.0
"(3, 5, 6, 9, 13)",0,1,1.0
"(2, 3, 5, 6, 9, 13)",0,1,1.0
"(0, 14)",42,58,0.58
"(0, 2, 6)",10,15,0.6
"(0, 3, 11)",5,11,0.6875
"(0, 8, 11)",16,15,0.4838709677419355
"(0, 9, 14)",14,7,0.3333333333333333
"(0, 11, 13)",11,17,0.6071428571428571
"(0, 14, 15)",5,8,0.6153846153846154
"(3, 7, 11)",8,14,0.6363636363636364
"(3, 8, 11)",6,10,0.625
"(3, 9, 11)",8,12,0.6
"(3, 11, 13)",7,16,0.6956521739130435
"(9, 14, 15)",7,10,0.5882352941176471
"(0, 2, 6, 9)",3,4,0.5714285714285714
"(0, 3, 7, 11)",1,3,0.75
"(0, 3, 8, 11)",1,3,0.75
"(0, 3, 9, 11)",2,3,0.6
"(0, 3, 11, 13)",1,3,0.75
"(0, 7, 8, 11)",3,1,0.25
"(0, 7, 9, 11)",3,2,0.4
"(0, 7, 11, 13)",1,2,0.6666666666666666
"(0, 8, 9, 11)",5,2,0.2857142857142857
"(0, 8, 11, 13)",4,6,0.6
"(0, 9, 11, 13)",5,4,0.4444444444444444
"(0, 9, 14, 15)",1,1,0.5
"(3, 7, 8, 11)",1,4,0.8
"(3, 7, 9, 11)",3,4,0.5714285714285714
"(3, 7, 11, 13)",3,4,0.5714285714285714
"(3, 8, 9, 11)",3,2,0.4
"(3, 8, 11, 13)",2,4,0.6666666666666666
"(3, 9, 11, 13)",1,6,0.8571428571428571
"(0, 3, 7, 8, 11)",1,0,0.0
"(0, 3, 7, 9, 11)",1,1,0.5
"(0, 3, 7, 11, 13)",1,1,0.5
"(0, 3, 8, 9, 11)",1,0,0.0
"(0, 3, 8, 11, 13)",1,0,0.0
"(0, 3, 9, 11, 13)",1,1,0.5
"(0, 7, 8, 9, 11)",1,1,0.5
"(0, 7, 8, 11, 13)",1,1,0.5
"(0, 7, 9, 11, 13)",1,1,0.5
"(0, 8, 9, 11, 13)",3,2,0.4
"(3, 7, 8, 9, 11)",1,1,0.5
"(3, 7, 8, 11, 13)",1,1,0.5
"(3, 7, 9, 11, 13)",1,2,0.6666666666666666
"(3, 8, 9, 11, 13)",1,2,0.6666666666666666
"(0, 3, 7, 8, 9, 11)",1,0,0.0
"(0, 3, 7, 8, 11, 13)",1,0,0.0
"(0, 3, 7, 9, 11, 13)",1,0,0.0
"(0, 3, 8, 9, 11, 13)",1,0,0.0
"(0, 7, 8, 9, 11, 13)",1,1,0.5
"(3, 7, 8, 9, 11, 13)",1,1,0.5
"(0, 3, 7, 8, 9, 11, 13)",1,0,0.0
"(1, 12)",62,87,0.5838926174496645
"(1, 13)",63,70,0.5263157894736842
"(3, 12)",49,66,0.5739130434782609
"(13, 14)",44,74,0.6271186440677966
"(0, 1, 13)",11,16,0.5925925925925926
"(0, 1, 14)",9,12,0.5714285714285714
"(0, 2, 11)",9,11,0.55
"(0, 13, 14)",6,9,0.6
"(1, 4, 12)",21,31,0.5961538461538461
"(1, 4, 13)",18,26,0.5909090909090909
"(1, 9, 12)",23,35,0.603448275862069
"(1, 9, 13)",26,22,0.4583333333333333
"(1, 9, 15)",21,14,0.4
"(1, 12, 13)",17,23,0.575
"(1, 12, 15)",13,18,0.5806451612903226
"(1, 13, 14)",14,13,0.48148148148148145
"(1, 13, 15)",12,10,0.45454545454545453
"(1, 14, 15)",6,11,0.6470588235294118
"(2, 4, 6)",13,25,0.6578947368421053
"(2, 6, 11)",12,18,0.6
"(3, 4, 12)",18,24,0.5714285714285714
"(3, 9, 12)",15,16,0.5161290322580645
"(4, 12, 15)",17,16,0.48484848484848486
"(7, 9, 12)",10,15,0.6
"(9, 12, 13)",20,21,0.5121951219512195
"(9, 13, 15)",11,11,0.5
"(12, 13, 15)",9,13,0.5909090909090909
"(13, 14, 15)",6,7,0.5384615384615384
"(0, 1, 13, 14)",2,0,0.0
"(0, 1, 13, 15)",2,2,0.5
"(0, 1, 14, 15)",2,2,0.5
"(0, 2, 4, 6)",2,7,0.7777777777777778
"(0, 2, 4, 11)",1,2,0.6666666666666666
"(0, 2, 6, 11)",3,1,0.25
"(0, 13, 14, 15)",2,2,0.5
"(1, 4, 9, 12)",4,12,0.75
"(1, 4, 9, 13)",9,5,0.35714285714285715
"(1, 4, 9, 15)",8,4,0.3333333333333333
"(1, 4, 12, 13)",3,5,0.625
"(1, 4, 12, 15)",5,5,0.5
"(1, 4, 13, 15)",8,3,0.2727272727272727
"(1, 9, 12, 13)",9,8,0.47058823529411764
"(1, 9, 12, 15)",8,9,0.5294117647058824
"(1, 9, 13, 15)",7,1,0.125
"(1, 12, 13, 15)",4,4,0.5
"(1, 13, 14, 15)",1,1,0.5
"(2, 4, 6, 11)",3,4,0.5714285714285714
"(3, 4, 9, 12)",5,9,0.6428571428571429
"(4, 7, 9, 12)",4,2,0.3333333333333333
"(4, 9, 12, 13)",10,4,0.2857142857142857
"(4, 9, 12, 15)",4,8,0.6666666666666666
"(4, 9, 13, 15)",5,3,0.375
"(4, 12, 13, 15)",2,3,0.6
"(9, 12, 13, 15)",2,3,0.6
"(0, 1, 13, 14, 15)",1,0,0.0
"(0, 2, 4, 6, 11)",1,0,0.0
"(1, 4, 9, 12, 13)",1,1,0.5
"(1, 4, 9, 12, 15)",1,2,0.6666666666666666
"(1, 4, 9, 13, 15)",5,0,0.0
"(1, 4, 12, 13, 15)",2,0,0.0
"(1, 9, 12, 13, 15)",2,0,0.0
"(4, 9, 12, 13, 15)",1,1,0.5
"(1, 4, 9, 12, 13, 15)",1,0,0.0
"(8, 14)",47,74,0.6115702479338843
"(10, 11)",35,57,0.6195652173913043
"(10, 14)",41,59,0.59
"(11, 14)",43,70,0.6194690265486725
"(3, 5, 11)",6,7,0.5384615384615384
"(4, 8, 14)",17,23,0.575
"(10, 11, 14)",7,18,0.72
"(1, 3)",48,59,0.5514018691588785
"(1, 7)",50,58,0.5370370370370371
"(7, 14)",37,49,0.5697674418604651
"(1, 3, 7)",10,11,0.5238095238095238
"(7, 13, 14)",9,11,0.55
"(1, 3, 5)",5,13,0.7222222222222222
"(1, 3, 9)",17,12,0.41379310344827586
"(1, 3, 12)",22,20,0.47619047619047616
"(1, 5, 7)",9,17,0.6538461538461539
"(1, 5, 9)",18,22,0.55
"(1, 5, 12)",12,24,0.6666666666666666
"(1, 7, 9)",17,17,0.5
"(1, 7, 12)",17,22,0.5641025641025641
"(3, 5, 12)",9,16,0.64
"(3, 7, 12)",10,14,0.5833333333333334
"(5, 7, 9)",10,26,0.7222222222222222
"(1, 3, 5, 7)",1,4,0.8
"(1, 3, 5, 9)",1,1,0.5
"(1, 3, 5, 12)",3,3,0.5
"(1, 3, 7, 9)",2,2,0.5
"(1, 3, 7, 12)",4,5,0.5555555555555556
"(1, 3, 9, 12)",6,3,0.3333333333333333
"(1, 5, 7, 9)",6,5,0.45454545454545453
"(1, 5, 7, 12)",2,4,0.6666666666666666
"(1, 5, 9, 12)",5,10,0.6666666666666666
"(1, 7, 9, 12)",4,6,0.6
"(3, 5, 7, 9)",1,3,0.75
"(3, 5, 7, 12)",3,3,0.5
"(3, 5, 9, 12)",4,4,0.5
"(3, 7, 9, 12)",2,1,0.3333333333333333
"(5, 7, 9, 12)",1,4,0.8
"(1, 3, 5, 7, 9)",1,0,0.0
"(1, 3, 5, 7, 12)",1,2,0.6666666666666666
"(1, 3, 5, 9, 12)",1,0,0.0
"(1, 3, 7, 9, 12)",1,0,0.0
"(1, 5, 7, 9, 12)",1,1,0.5
"(3, 5, 7, 9, 12)",1,0,0.0
"(1, 3, 5, 7, 9, 12)",1,0,0.0
"(1, 8)",62,70,0.5303030303030303
"(1, 11)",47,56,0.5436893203883495
"(5, 14)",35,77,0.6875
"(6, 14)",40,53,0.5698924731182796
"(11, 15)",34,41,0.5466666666666666
"(1, 6, 8)",8,19,0.7037037037037037
"(5, 10, 14)",13,13,0.5
"(6, 8, 11)",11,16,0.5925925925925926
"(6, 8, 13)",9,16,0.64
"(6, 8, 14)",8,10,0.5555555555555556
"(6, 8, 15)",9,16,0.64
"(6, 11, 14)",9,14,0.6086956521739131
"(6, 11, 15)",8,12,0.6
"(6, 14, 15)",5,8,0.6153846153846154
"(8, 11, 14)",8,14,0.6363636363636364
"(8, 11, 15)",14,11,0.44
"(8, 14, 15)",6,8,0.5714285714285714
"(11, 14, 15)",7,8,0.5333333333333333
"(6, 8, 11, 14)",2,1,0.3333333333333333
"(6, 8, 11, 15)",3,4,0.5714285714285714
"(6, 8, 14, 15)",1,1,0.5
"(6, 11, 14, 15)",2,1,0.3333333333333333
"(8, 11, 14, 15)",2,1,0.3333333333333333
"(6, 8, 11, 14, 15)",1,0,0.0
"(1, 10)",55,58,0.5132743362831859
"(3, 14)",36,59,0.6210526315789474
"(12, 14)",46,69,0.6
"(0, 1, 3)",12,14,0.5384615384615384
"(0, 1, 10)",10,15,0.6
"(0, 1, 12)",15,23,0.6052631578947368
"(0, 3, 14)",7,17,0.7083333333333334
"(0, 4, 14)",9,22,0.7096774193548387
"(0, 10, 14)",7,9,0.5625
"(0, 11, 14)",7,13,0.65
"(0, 12, 14)",16,23,0.5897435897435898
"(1, 3, 14)",10,22,0.6875
"(1, 4, 10)",16,18,0.5294117647058824
"(1, 10, 14)",8,14,0.6363636363636364
"(1, 12, 14)",15,23,0.6052631578947368
"(4, 6, 14)",13,26,0.6666666666666666
"(4, 9, 14)",6,24,0.8
"(4, 10, 14)",13,23,0.6388888888888888
"(6, 10, 14)",9,16,0.64
"(9, 10, 14)",14,19,0.5757575757575758
"(0, 1, 3, 14)",1,6,0.8571428571428571
"(0, 1, 4, 10)",0,3,1.0
"(0, 1, 4, 14)",4,5,0.5555555555555556
"(0, 1, 10, 14)",1,3,0.75
"(0, 1, 12, 14)",4,7,0.6363636363636364
"(0, 4, 10, 14)",0,3,1.0
"(1, 4, 10, 14)",1,4,0.8
"(4, 6, 10, 14)",5,9,0.6428571428571429
"(4, 9, 10, 14)",3,5,0.625
"(0, 1, 4, 10, 14)",0,1,1.0
"(7, 10)",39,46,0.5411764705882353
"(8, 10)",50,63,0.5575221238938053
"(1, 4, 7)",20,23,0.5348837209302325
"(1, 7, 13)",17,19,0.5277777777777778
"(3, 4, 15)",18,10,0.35714285714285715
"(3, 11, 15)",6,5,0.45454545454545453
"(4, 7, 10)",12,16,0.5714285714285714
"(4, 7, 14)",17,17,0.5
"(4, 8, 10)",15,15,0.5
"(4, 11, 15)",7,16,0.6956521739130435
"(7, 9, 10)",16,12,0.42857142857142855
"(7, 9, 14)",8,10,0.5555555555555556
"(1, 4, 7, 9)",10,7,0.4117647058823529
"(1, 4, 7, 13)",4,7,0.6363636363636364
"(1, 7, 9, 13)",4,4,0.5
"(3, 4, 11, 15)",1,2,0.6666666666666666
"(4, 5, 7, 9)",5,4,0.4444444444444444
"(4, 5, 9, 13)",5,4,0.4444444444444444
"(4, 7, 9, 10)",7,4,0.36363636363636365
"(4, 7, 9, 14)",3,5,0.625
"(5, 7, 9, 13)",4,7,0.6363636363636364
"(1, 4, 7, 9, 13)",2,1,0.3333333333333333
"(4, 5, 7, 9, 13)",2,1,0.3333333333333333
"(3, 10)",43,51,0.5425531914893617
"(3, 5, 10)",5,14,0.7368421052631579
"(3, 10, 11)",6,8,0.5714285714285714
"(5, 10, 11)",9,14,0.6086956521739131
"(5, 11, 14)",12,17,0.5862068965517241
"(3, 5, 10, 11)",1,0,0.0
"(2, 7)",39,51,0.5666666666666667
"(2, 10)",34,52,0.6046511627906976
"(2, 12)",54,65,0.5462184873949579
"(2, 14)",39,53,0.5760869565217391
"(10, 15)",46,53,0.5353535353535354
"(11, 12)",46,76,0.6229508196721312
"(0, 2, 12)",10,22,0.6875
"(0, 3, 12)",15,25,0.625
"(0, 11, 12)",11,13,0.5416666666666666
"(2, 5, 11)",7,20,0.7407407407407407
"(2, 5, 12)",14,21,0.6
"(2, 7, 10)",13,9,0.4090909090909091
"(2, 7, 11)",5,13,0.7222222222222222
"(2, 7, 14)",9,8,0.47058823529411764
"(2, 10, 11)",9,13,0.5909090909090909
"(2, 10, 14)",7,12,0.631578947368421
"(2, 11, 12)",13,16,0.5517241379310345
"(2, 11, 13)",14,20,0.5882352941176471
"(2, 11, 14)",6,13,0.6842105263157895
"(3, 6, 11)",9,11,0.55
"(3, 6, 12)",10,11,0.5238095238095238
"(3, 7, 10)",11,12,0.5217391304347826
"(3, 10, 12)",16,16,0.5
"(3, 10, 15)",13,12,0.48
"(3, 11, 12)",6,15,0.7142857142857143
"(3, 12, 15)",12,5,0.29411764705882354
"(5, 11, 12)",7,10,0.5882352941176471
"(6, 11, 12)",13,19,0.59375
"(7, 10, 11)",9,6,0.4
"(7, 10, 12)",16,13,0.4482758620689655
"(7, 10, 14)",10,12,0.5454545454545454
"(7, 10, 15)",8,10,0.5555555555555556
"(7, 11, 12)",7,9,0.5625
"(7, 11, 14)",11,9,0.45
"(7, 11, 15)",8,8,0.5
"(7, 12, 15)",8,12,0.6
"(10, 11, 12)",14,12,0.46153846153846156
"(10, 11, 15)",5,15,0.75
"(10, 12, 15)",13,18,0.5806451612903226
"(11, 12, 15)",10,14,0.5833333333333334
"(0, 2, 5, 11)",2,4,0.6666666666666666
"(0, 2, 5, 12)",5,11,0.6875
"(0, 2, 11, 12)",2,5,0.7142857142857143
"(0, 3, 11, 12)",2,7,0.7777777777777778
"(0, 5, 11, 12)",2,1,0.3333333333333333
"(2, 5, 11, 12)",1,1,0.5
"(2, 7, 10, 11)",3,1,0.25
"(2, 7, 10, 14)",3,4,0.5714285714285714
"(2, 7, 11, 14)",3,3,0.5
"(2, 10, 11, 14)",2,4,0.6666666666666666
"(3, 6, 11, 12)",1,4,0.8
"(3, 7, 10, 11)",0,3,1.0
"(3, 7, 10, 12)",4,4,0.5
"(3, 7, 10, 15)",3,2,0.4
"(3, 7, 11, 12)",0,3,1.0
"(3, 7, 11, 15)",1,2,0.6666666666666666
"(3, 7, 12, 15)",2,1,0.3333333333333333
"(3, 10, 11, 12)",2,2,0.5
"(3, 10, 11, 15)",2,1,0.3333333333333333
"(3, 10, 12, 15)",5,2,0.2857142857142857
"(3, 11, 12, 15)",1,2,0.6666666666666666
"(7, 10, 11, 12)",3,1,0.25
"(7, 10, 11, 14)",3,1,0.25
"(7, 10, 11, 15)",0,1,1.0
"(7, 10, 12, 15)",2,4,0.6666666666666666
"(7, 11, 12, 15)",2,3,0.6
"(10, 11, 12, 15)",2,4,0.6666666666666666
"(0, 2, 5, 11, 12)",0,1,1.0
"(2, 7, 10, 11, 14)",2,1,0.3333333333333333
"(3, 7, 10, 11, 12)",0,1,1.0
"(3, 7, 10, 11, 15)",0,1,1.0
"(3, 7, 10, 12, 15)",0,1,1.0
"(3, 7, 11, 12, 15)",0,1,1.0
"(3, 10, 11, 12, 15)",1,1,0.5
"(7, 10, 11, 12, 15)",0,1,1.0
"(3, 7, 10, 11, 12, 15)",0,1,1.0
"(10, 13)",48,72,0.6
"(0, 1, 11)",10,5,0.3333333333333333
"(1, 3, 11)",9,12,0.5714285714285714
"(1, 3, 15)",8,9,0.5294117647058824
"(1, 7, 8)",13,14,0.5185185185185185
"(1, 7, 10)",11,15,0.5769230769230769
"(1, 7, 11)",13,8,0.38095238095238093
"(1, 7, 14)",6,10,0.625
"(1, 8, 10)",20,12,0.375
"(1, 8, 11)",16,10,0.38461538461538464
"(1, 9, 11)",21,20,0.4878048780487805
"(1, 10, 11)",11,16,0.5925925925925926
"(1, 10, 12)",23,23,0.5
"(1, 10, 13)",15,17,0.53125
"(1, 11, 12)",13,16,0.5517241379310345
"(1, 11, 13)",17,11,0.39285714285714285
"(1, 11, 14)",12,13,0.52
"(1, 11, 15)",10,11,0.5238095238095238
"(2, 6, 12)",13,15,0.5357142857142857
"(2, 12, 13)",13,22,0.6285714285714286
"(6, 11, 13)",8,15,0.6521739130434783
"(6, 12, 13)",11,20,0.6451612903225806
"(7, 8, 10)",13,13,0.5
"(7, 10, 13)",12,15,0.5555555555555556
"(8, 10, 11)",12,16,0.5714285714285714
"(9, 11, 12)",17,24,0.5853658536585366
"(10, 11, 13)",14,20,0.5882352941176471
"(10, 12, 13)",13,18,0.5806451612903226
"(11, 12, 13)",12,20,0.625
"(0, 1, 11, 12)",3,2,0.4
"(0, 11, 12, 13)",2,3,0.6
"(1, 3, 11, 15)",2,1,0.3333333333333333
"(1, 7, 8, 10)",4,4,0.5
"(1, 7, 8, 11)",5,2,0.2857142857142857
"(1, 7, 10, 11)",4,2,0.3333333333333333
"(1, 7, 10, 12)",5,5,0.5
"(1, 7, 10, 13)",1,2,0.6666666666666666
"(1, 7, 10, 14)",3,2,0.4
"(1, 7, 11, 12)",4,2,0.3333333333333333
"(1, 7, 11, 13)",2,1,0.3333333333333333
"(1, 7, 11, 14)",4,1,0.2
"(1, 7, 12, 13)",3,5,0.625
"(1, 8, 10, 11)",5,2,0.2857142857142857
"(1, 9, 11, 12)",5,8,0.6153846153846154
"(1, 10, 11, 12)",5,1,0.16666666666666666
"(1, 10, 11, 13)",3,5,0.625
"(1, 10, 11, 14)",2,4,0.6666666666666666
"(1, 10, 12, 13)",4,2,0.3333333333333333
"(1, 11, 12, 13)",4,1,0.2
"(2, 6, 11, 12)",2,2,0.5
"(2, 6, 11, 13)",2,5,0.7142857142857143
"(2, 6, 12, 13)",6,2,0.25
"(2, 11, 12, 13)",6,5,0.45454545454545453
"(6, 11, 12, 13)",3,5,0.625
"(7, 8, 10, 11)",5,1,0.16666666666666666
"(7, 10, 11, 13)",4,3,0.42857142857142855
"(7, 10, 12, 13)",3,2,0.4
"(7, 11, 12, 13)",2,2,0.5
"(10, 11, 12, 13)",5,3,0.375
"(1, 7, 8, 10, 11)",3,1,0.25
"(1, 7, 10, 11, 12)",1,0,0.0
"(1, 7, 10, 11, 13)",1,0,0.0
"(1, 7, 10, 11, 14)",2,0,0.0
"(1, 7, 10, 12, 13)",1,0,0.0
"(1, 7, 11, 12, 13)",1,0,0.0
"(1, 10, 11, 12, 13)",2,0,0.0
"(2, 6, 11, 12, 13)",2,1,0.3333333333333333
"(7, 10, 11, 12, 13)",2,0,0.0
"(1, 7, 10, 11, 12, 13)",1,0,0.0
"(1, 3, 4)",12,16,0.5714285714285714
"(1, 4, 8)",18,26,0.5909090909090909
"(1, 8, 12)",19,25,0.5681818181818182
"(2, 12, 14)",12,17,0.5862068965517241
"(2, 13, 14)",9,14,0.6086956521739131
"(4, 8, 12)",18,32,0.64
"(4, 12, 14)",15,27,0.6428571428571429
"(8, 12, 13)",14,29,0.6744186046511628
"(8, 12, 14)",12,21,0.6363636363636364
"(12, 13, 14)",11,16,0.5925925925925926
"(1, 4, 7, 12)",6,11,0.6470588235294118
"(1, 4, 8, 12)",5,8,0.6153846153846154
"(1, 4, 12, 14)",4,11,0.7333333333333333
"(2, 12, 13, 14)",2,5,0.7142857142857143
"(1, 4, 7, 12, 13)",0,3,1.0
"(2, 6, 14)",8,16,0.6666666666666666
"(5, 8, 11)",14,26,0.65
"(6, 13, 14)",6,11,0.6470588235294118
"(9, 10, 11)",10,22,0.6875
"(11, 13, 14)",8,18,0.6923076923076923
"(2, 6, 11, 14)",2,4,0.6666666666666666
"(2, 6, 13, 14)",0,1,1.0
"(2, 11, 13, 14)",1,2,0.6666666666666666
"(6, 11, 13, 14)",2,4,0.6666666666666666
"(7, 9, 10, 11)",4,1,0.2
"(2, 6, 11, 13, 14)",0,1,1.0
"(1, 2)",42,47,0.5280898876404494
"(0, 1, 2)",6,8,0.5714285714285714
"(0, 1, 8)",13,13,0.5
"(0, 8, 12)",8,25,0.7575757575757576
"(1, 2, 4)",12,14,0.5384615384615384
"(1, 2, 5)",7,13,0.65
"(1, 2, 8)",15,12,0.4444444444444444
"(1, 2, 9)",14,10,0.4166666666666667
"(1, 2, 10)",8,12,0.6
"(1, 2, 12)",18,18,0.5
"(1, 3, 10)",10,14,0.5833333333333334
"(1, 3, 13)",12,12,0.5
"(1, 5, 8)",17,21,0.5526315789473685
"(1, 9, 10)",28,20,0.4166666666666667
"(1, 10, 15)",17,13,0.43333333333333335
"(2, 4, 10)",9,15,0.625
"(2, 4, 12)",21,25,0.5434782608695652
"(2, 8, 12)",8,20,0.7142857142857143
"(2, 9, 10)",14,24,0.631578947368421
"(3, 4, 10)",12,15,0.5555555555555556
"(3, 8, 12)",9,22,0.7096774193548387
"(3, 10, 13)",14,11,0.44
"(3, 12, 13)",10,24,0.7058823529411765
"(3, 13, 15)",6,9,0.6
"(4, 10, 13)",11,20,0.6451612903225806
"(4, 10, 15)",13,15,0.5357142857142857
"(10, 13, 15)",11,13,0.5416666666666666
"(0, 1, 2, 4)",1,1,0.5
"(0, 1, 2, 5)",2,3,0.6
"(0, 1, 2, 8)",3,1,0.25
"(0, 1, 2, 12)",2,3,0.6
"(0, 1, 4, 8)",3,5,0.625
"(0, 1, 4, 12)",7,8,0.5333333333333333
"(0, 1, 5, 8)",3,5,0.625
"(0, 1, 5, 12)",3,8,0.7272727272727273
"(0, 1, 8, 12)",3,2,0.4
"(0, 2, 4, 12)",3,8,0.7272727272727273
"(0, 2, 8, 12)",1,8,0.8888888888888888
"(0, 3, 8, 12)",1,6,0.8571428571428571
"(0, 3, 12, 13)",2,6,0.75
"(0, 4, 8, 12)",3,7,0.7
"(0, 5, 8, 12)",4,7,0.6363636363636364
"(0, 8, 12, 13)",4,8,0.6666666666666666
"(1, 2, 4, 5)",2,4,0.6666666666666666
"(1, 2, 4, 8)",3,2,0.4
"(1, 2, 4, 9)",3,2,0.4
"(1, 2, 4, 10)",3,2,0.4
"(1, 2, 4, 12)",7,7,0.5
"(1, 2, 5, 8)",3,6,0.6666666666666666
"(1, 2, 5, 12)",3,4,0.5714285714285714
"(1, 2, 8, 12)",3,4,0.5714285714285714
"(1, 2, 9, 10)",5,4,0.4444444444444444
"(1, 3, 4, 10)",2,5,0.7142857142857143
"(1, 3, 4, 12)",5,7,0.5833333333333334
"(1, 3, 4, 13)",4,1,0.2
"(1, 3, 4, 15)",3,3,0.5
"(1, 3, 10, 12)",7,5,0.4166666666666667
"(1, 3, 10, 13)",3,1,0.25
"(1, 3, 10, 15)",3,4,0.5714285714285714
"(1, 3, 12, 13)",3,4,0.5714285714285714
"(1, 3, 12, 15)",5,2,0.2857142857142857
"(1, 3, 13, 15)",1,1,0.5
"(1, 4, 5, 8)",8,5,0.38461538461538464
"(1, 4, 5, 12)",2,10,0.8333333333333334
"(1, 4, 9, 10)",10,2,0.16666666666666666
"(1, 4, 10, 12)",4,3,0.42857142857142855
"(1, 4, 10, 13)",4,5,0.5555555555555556
"(1, 4, 10, 15)",6,2,0.25
"(1, 5, 8, 12)",6,6,0.5
"(1, 10, 12, 15)",7,6,0.46153846153846156
"(1, 10, 13, 15)",4,3,0.42857142857142855
"(2, 4, 5, 12)",3,10,0.7692307692307693
"(2, 4, 8, 12)",5,9,0.6428571428571429
"(2, 4, 9, 10)",3,4,0.5714285714285714
"(2, 5, 8, 12)",2,5,0.7142857142857143
"(3, 4, 10, 12)",5,3,0.375
"(3, 4, 10, 13)",3,3,0.5
"(3, 4, 10, 15)",5,3,0.375
"(3, 4, 12, 13)",6,3,0.3333333333333333
"(3, 4, 12, 15)",8,2,0.2
"(3, 4, 13, 15)",2,1,0.3333333333333333
"(3, 8, 12, 13)",4,5,0.5555555555555556
"(3, 10, 12, 13)",4,3,0.42857142857142855
"(3, 10, 13, 15)",3,2,0.4
"(3, 12, 13, 15)",1,2,0.6666666666666666
"(4, 5, 8, 12)",4,7,0.6363636363636364
"(4, 10, 12, 13)",4,2,0.3333333333333333
"(4, 10, 12, 15)",5,2,0.2857142857142857
"(4, 10, 13, 15)",3,3,0.5
"(10, 12, 13, 15)",1,3,0.75
"(0, 1, 2, 4, 5)",1,1,0.5
"(0, 1, 2, 4, 8)",1,0,0.0
"(0, 1, 2, 4, 12)",1,1,0.5
"(0, 1, 2, 5, 8)",1,1,0.5
"(0, 1, 2, 5, 12)",1,2,0.6666666666666666
"(0, 1, 2, 8, 12)",1,0,0.0
"(0, 1, 4, 5, 8)",1,1,0.5
"(0, 1, 4, 5, 12)",1,2,0.6666666666666666
"(0, 1, 4, 8, 12)",1,1,0.5
"(0, 1, 5, 8, 12)",3,1,0.25
"(0, 2, 4, 5, 12)",2,5,0.7142857142857143
"(0, 2, 4, 8, 12)",1,3,0.75
"(0, 2, 5, 8, 12)",1,2,0.6666666666666666
"(0, 3, 8, 12, 13)",1,2,0.6666666666666666
"(0, 4, 5, 8, 12)",2,3,0.6
"(1, 2, 4, 5, 8)",2,1,0.3333333333333333
"(1, 2, 4, 5, 12)",1,2,0.6666666666666666
"(1, 2, 4, 8, 12)",2,1,0.3333333333333333
"(1, 2, 4, 9, 10)",2,0,0.0
"(1, 2, 5, 8, 12)",1,0,0.0
"(1, 3, 4, 10, 12)",1,1,0.5
"(1, 3, 4, 10, 13)",1,0,0.0
"(1, 3, 4, 10, 15)",1,1,0.5
"(1, 3, 4, 12, 13)",1,0,0.0
"(1, 3, 4, 12, 15)",2,0,0.0
"(1, 3, 4, 13, 15)",1,0,0.0
"(1, 3, 10, 12, 13)",1,0,0.0
"(1, 3, 10, 12, 15)",3,0,0.0
"(1, 3, 10, 13, 15)",1,0,0.0
"(1, 3, 12, 13, 15)",1,1,0.5
"(1, 4, 5, 8, 12)",2,0,0.0
"(1, 4, 10, 12, 13)",1,0,0.0
"(1, 4, 10, 12, 15)",2,1,0.3333333333333333
"(1, 4, 10, 13, 15)",3,0,0.0
"(1, 10, 12, 13, 15)",1,0,0.0
"(2, 4, 5, 8, 12)",1,3,0.75
"(3, 4, 10, 12, 13)",2,0,0.0
"(3, 4, 10, 12, 15)",3,0,0.0
"(3, 4, 10, 13, 15)",1,0,0.0
"(3, 4, 12, 13, 15)",1,1,0.5
"(3, 10, 12, 13, 15)",1,1,0.5
"(4, 10, 12, 13, 15)",1,1,0.5
"(0, 1, 2, 4, 5, 8)",1,0,0.0
"(0, 1, 2, 4, 5, 12)",1,1,0.5
"(0, 1, 2, 4, 8, 12)",1,0,0.0
"(0, 1, 2, 5, 8, 12)",1,0,0.0
"(0, 1, 4, 5, 8, 12)",1,0,0.0
"(0, 2, 4, 5, 8, 12)",1,2,0.6666666666666666
"(1, 2, 4, 5, 8, 12)",1,0,0.0
"(1, 3, 4, 10, 12, 13)",1,0,0.0
"(1, 3, 4, 10, 12, 15)",1,0,0.0
"(1, 3, 4, 10, 13, 15)",1,0,0.0
"(1, 3, 4, 12, 13, 15)",1,0,0.0
"(1, 3, 10, 12, 13, 15)",1,0,0.0
"(1, 4, 10, 12, 13, 15)",1,0,0.0
"(3, 4, 10, 12, 13, 15)",1,0,0.0
"(0, 1, 2, 4, 5, 8, 12)",1,0,0.0
"(1, 3, 4, 10, 12, 13, 15)",1,0,0.0
"(1, 2, 11)",11,7,0.3888888888888889
"(1, 2, 13)",11,10,0.47619047619047616
"(3, 6, 14)",7,9,0.5625
"(3, 11, 14)",7,8,0.5333333333333333
"(3, 12, 14)",7,19,0.7307692307692307
"(6, 12, 14)",8,13,0.6190476190476191
"(11, 12, 14)",8,17,0.68
"(1, 2, 9, 11)",6,2,0.25
"(1, 2, 10, 11)",2,1,0.3333333333333333
"(1, 2, 11, 12)",3,4,0.5714285714285714
"(1, 2, 11, 13)",3,0,0.0
"(1, 3, 10, 11)",1,2,0.6666666666666666
"(1, 3, 11, 12)",3,2,0.4
